selection_rank,global_rank,code,name,exchange,industry,result,secondary_scope,decision,decision_reason,price,pe_ttm,pb,market_cap_yi,change_pct,turnover_pct,roe_avg_10,gross_margin_avg_5,ocf_ni_avg_5,net_margin_avg_10,fcf_5_total_yi,fcf_to_market_cap_5y,share_inflation_5,quality_score,valuation_score,composite_score,price_cross_check,quote_timestamp,moat_rating,moat_basis
,453,603039,泛微网络,SH,软件开发,通过,保留,淘汰,综合得分未进入前30,40.53,50.17,4.74,124.68614587,2.12,16.25,15.884,93.924418,1.20376,11.792135,9.166265215900001,0.0735147,0.0,47,7,54,一致,20260804135711,待评,未进入30家初评队列
,242,603043,广州酒家,SH,休闲食品,通过,保留,淘汰,综合得分未进入前30,14.02,37.69,2.11,79.53088527,-1.54,0.42,19.173,34.482547,1.623792,12.823851,20.9638814369,0.26359422,0.0,52,14,66,一致,20260804135712,待评,未进入30家初评队列
,,603053,成都燃气,SH,燃气Ⅱ,通过,周期边界复核排除,淘汰,周期边界复核：行业名称命中油气、燃气、建材、农化等周期关键词,9.06,12.06,1.68,80.533434,0.0,0.17,15.07,18.518753,1.594358,10.300623,30.6698755504,0.38083407,0.0,51,25,76,一致,20260804135651,待评,未进入30家初评队列
,434,603059,倍加洁,SH,个护用品,通过,保留,淘汰,综合得分未进入前30,23.91,30.68,2.2,24.05769207,0.21,0.88,11.953,23.474387,0.808405,8.580424,3.3056030505000003,0.13740317,0.0,38,18,56,一致,20260804135704,待评,未进入30家初评队列
,,603060,国检集团,SH,专业服务,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,5.5,-41.59,2.25,44.21802303,-0.18,0.61,15.582,43.17054,1.617357,13.544849,0.7129241045999999,0.01612293,0.0,45,10,55,一致,20260804135712,待评,未进入30家初评队列
,558,603063,禾望电气,SH,风电设备,通过,保留,淘汰,综合得分未进入前30,29.92,67.91,2.68,138.87165561,6.06,3.94,10.152,35.155641,0.753817,13.934446,1.8203874518,0.01310842,0.0,34,10,44,一致,20260804135712,待评,未进入30家初评队列
,222,603066,音飞储存,SH,物流,通过,保留,淘汰,综合得分未进入前30,9.0,5.31,1.75,26.47620666,-0.22,1.39,8.788,22.24211,1.353181,10.567093,0.9340436059999999,0.0352786,0.0,40,28,68,一致,20260804135711,待评,未进入30家初评队列
,,603080,新疆火炬,SH,燃气Ⅱ,通过,周期边界复核排除,淘汰,周期边界复核：行业名称命中油气、燃气、建材、农化等周期关键词,18.51,14.52,1.69,26.19165,-0.54,0.72,12.127,27.246471,1.975873,17.008592,8.9688477877,0.34243157,0.0,50,25,75,一致,20260804135708,待评,未进入30家初评队列
,,603088,宁波精达,SH,通用设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,9.33,146.05,4.41,46.87279723,1.19,0.73,14.213,39.75309,1.300753,15.785184,6.9807383654,0.14892942,0.0,45,7,52,一致,20260804135712,待评,未进入30家初评队列
,348,603096,新经典,SH,出版,通过,保留,淘汰,综合得分未进入前30,14.7,27.46,1.27,22.67248973,0.0,1.08,11.626,48.343344,0.750863,19.341694,4.1828593594,0.18449052,0.0,41,20,61,一致,20260804135659,待评,未进入30家初评队列
,219,603100,川仪股份,SH,通用设备,通过,保留,淘汰,综合得分未进入前30,18.77,17.04,1.99,96.32260514,-0.85,0.61,14.735,34.236837,1.064979,8.341456,27.6770645577,0.28733717,0.0,43,25,68,一致,20260804135707,待评,未进入30家初评队列
,130,603102,百合股份,SH,食品加工,通过,保留,淘汰,综合得分未进入前30,34.26,18.97,1.3,21.9264,0.62,0.83,16.219,37.441527,1.152635,17.571693,4.0638699487,0.18534141,0.0,48,24,72,一致,20260804135710,待评,未进入30家初评队列
,,603105,芯能科技,SH,电力,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,7.33,400.36,1.79,36.65083379,-0.95,1.2,8.496,56.383743,2.41497,20.780568,1.2429692965999999,0.03391381,0.0,45,10,55,一致,20260804135711,待评,未进入30家初评队列
,544,603109,神驰机电,SH,通用设备,通过,保留,淘汰,综合得分未进入前30,17.11,38.48,1.86,35.7339544,-0.23,0.52,14.103,24.478888,0.979535,7.759537,0.3930873246,0.01100039,0.0,33,14,47,一致,20260804135710,待评,未进入30家初评队列
,341,603127,昭衍新药,SH,医疗服务,通过,保留,淘汰,综合得分未进入前30,44.34,34.85,3.92,332.26100075,8.01,7.99,14.971,37.677388,1.954196,25.420797,19.4529163728,0.05854709,0.0,46,15,61,一致,20260804135712,待评,未进入30家初评队列
,295,603129,春风动力,SH,摩托车及其他,通过,保留,淘汰,综合得分未进入前30,299.62,27.2,6.25,459.8650545,-2.21,0.79,21.195,27.326057,1.764623,6.80199,77.0096048589,0.16746131,0.0,51,12,63,一致,20260804135711,待评,未进入30家初评队列
,376,603136,天目湖,SH,旅游及景区,通过,保留,淘汰,综合得分未进入前30,9.0,58.12,1.83,24.3114039,-0.77,0.72,10.983,48.670757,2.846421,17.453365,4.7801380198,0.19662123,0.0,49,10,59,一致,20260804135713,待评,未进入30家初评队列
,208,603156,养元饮品,SH,饮料乳品,通过,保留,淘汰,综合得分未进入前30,44.65,17.42,6.51,562.71393322,4.81,1.07,22.141,45.768485,1.151289,29.855214,83.76797532100001,0.14886423,0.0,49,19,68,一致,20260804135710,待评,未进入30家初评队列
,394,603160,汇顶科技,SH,半导体,通过,保留,淘汰,综合得分未进入前30,52.88,52.57,2.67,246.41168084,0.99,0.74,18.23,43.767863,3.096196,16.065744,14.185042966300001,0.05756644,0.0,48,10,58,一致,20260804135711,待评,未进入30家初评队列
,,603171,税友股份,SH,IT服务Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,47.88,155.52,7.8,194.557986,3.91,3.79,16.124,57.199082,1.698659,12.647964,1.6807918902,0.00863903,0.0,46,4,50,一致,20260804135712,待评,未进入30家初评队列
,84,603187,海容冷链,SH,通用设备,通过,保留,淘汰,综合得分未进入前30,12.09,11.17,1.11,46.71546271,-1.95,1.83,15.457,25.714879,1.027299,12.266687,4.6942674943,0.10048637,0.0,45,30,75,一致,20260804135708,待评,未进入30家初评队列
,123,603195,公牛集团,SH,家居用品,通过,保留,淘汰,综合得分未进入前30,41.88,17.84,5.25,755.28318857,-0.78,0.21,41.921,40.907974,1.065792,22.897687,157.8550167695,0.2090011,0.0,53,19,72,一致,20260804135710,待评,未进入30家初评队列
,43,603198,迎驾贡酒,SH,白酒Ⅱ,通过,保留,淘汰,行业分散上限：同一细分行业最多入选3家,37.11,8.89,2.89,296.88,-1.2,0.53,22.026,70.607678,0.899243,28.134482,57.812672507399995,0.19473414,0.0,50,28,78,一致,20260804135712,待评,未进入30家初评队列
,520,603203,快克智能,SH,自动化设备,通过,保留,淘汰,综合得分未进入前30,39.05,41.8,9.38,128.8695505,10.0,2.94,19.415,49.419231,1.08514,30.356062,8.1134869386,0.06295891,0.0,45,4,49,一致,20260804135710,待评,未进入30家初评队列
9,9,603233,大参林,SH,医药商业,通过,保留,入选30家,综合得分靠前，且满足估值可比门槛与行业分散上限,18.69,10.41,2.99,212.85190979,1.03,0.46,20.466,36.098721,3.208034,5.514308,108.5486407097,0.50997259,0.0,54,28,82,一致,20260804135712,4/5,连锁药房规模、选址网络和经营资质
,201,603238,诺邦股份,SH,个护用品,通过,保留,淘汰,综合得分未进入前30,11.93,17.06,1.47,21.1768237,0.25,1.57,9.966,16.609338,3.251418,6.771891,3.4182475742,0.16141456,0.0,42,27,69,一致,20260804135713,待评,未进入30家初评队列
,,603258,电魂网络,SH,游戏Ⅱ,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,13.49,-36.29,1.68,32.74896478,-0.52,1.88,10.319,74.87338,1.865824,20.27197,5.2476291393,0.16023802,0.0,51,10,61,一致,20260804135713,待评,未进入30家初评队列
,342,603259,药明康德,SH,医疗服务,通过,保留,淘汰,综合得分未进入前30,141.35,19.03,5.06,4217.54073859,10.0,2.93,19.67,40.775455,1.141894,22.224463,262.4193011477,0.06222093,0.0,45,16,61,一致,20260804135712,待评,未进入30家初评队列
,227,603267,鸿远电子,SH,军工电子Ⅱ,通过,保留,淘汰,综合得分未进入前30,51.01,30.59,2.64,117.87436301,2.97,3.8,16.182,44.168363,1.28116,22.035525,12.4058154918,0.10524609,0.0,49,18,67,一致,20260804135710,待评,未进入30家初评队列
,284,603277,银都股份,SH,通用设备,通过,保留,淘汰,综合得分未进入前30,10.88,40.33,2.53,66.77048438,-0.55,0.2,20.928,40.694502,1.036463,17.919527,16.9191779923,0.25339307,0.0,50,14,64,一致,20260804135710,待评,未进入30家初评队列
,99,603279,景津装备,SH,通用设备,通过,保留,淘汰,综合得分未进入前30,13.2,15.41,1.7,76.081236,-1.86,0.88,16.813,28.739182,1.143787,12.34781,30.548110824000002,0.40151964,0.0,49,25,74,一致,20260804135709,待评,未进入30家初评队列
,441,603283,赛腾股份,SH,自动化设备,通过,保留,淘汰,综合得分未进入前30,39.42,38.15,4.07,138.96584499,7.68,4.76,19.845,42.784456,1.104469,11.975131,7.7832015317,0.05600802,0.0,44,11,55,一致,20260804135711,待评,未进入30家初评队列
,225,603288,海天味业,SH,调味发酵品Ⅱ,通过,保留,淘汰,综合得分未进入前30,37.33,22.35,5.85,2184.4862516,-1.81,0.29,28.448,37.2552,1.010411,24.953645,247.6301136189,0.11335851,0.0,51,16,67,一致,20260804135712,待评,未进入30家初评队列
,538,603297,永新光学,SH,光学光电子,通过,保留,淘汰,综合得分未进入前30,93.45,56.07,5.16,103.47634395,4.75,1.05,16.949,40.31849,0.933066,25.380204,5.1565227582999995,0.04983287,0.0,43,4,47,一致,20260804135711,待评,未进入30家初评队列
,,603301,振德医疗,SH,医疗器械,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,85.31,103.36,3.99,225.11280755,-3.34,0.73,21.294,34.485131,1.749114,10.200011,1.4668699433,0.00651615,0.0,47,7,54,一致,20260804135712,待评,未进入30家初评队列
,501,603303,得邦照明,SH,照明设备Ⅱ,通过,保留,淘汰,综合得分未进入前30,19.47,52.38,3.02,92.86110875,3.9,0.4,12.89142,17.201245,1.671227,7.164526,21.6847344933,0.23351794,0.0,44,7,51,一致,20260804135711,待评,未进入30家初评队列
,220,603309,维力医疗,SH,医疗器械,通过,保留,淘汰,综合得分未进入前30,11.5,16.45,1.89,33.56521307,1.05,2.08,9.689,44.142242,2.198419,11.491317,2.67013348,0.07955062,0.0,43,25,68,一致,20260804135713,待评,未进入30家初评队列
,482,603311,金海高科,SH,家电零部件Ⅱ,通过,保留,淘汰,综合得分未进入前30,27.13,45.22,4.85,63.99530397,5.89,1.86,8.449,24.049023,1.689247,11.044876,2.392067898,0.0373788,0.0,42,11,53,一致,20260804135712,待评,未进入30家初评队列
,166,603317,天味食品,SH,调味发酵品Ⅱ,通过,保留,淘汰,综合得分未进入前30,14.93,15.85,3.8,158.56811297,0.81,0.9,15.676,36.955548,1.313131,16.018533,18.9665953312,0.11961166,0.0,48,22,70,一致,20260804135711,待评,未进入30家初评队列
,377,603326,我乐家居,SH,家居用品,通过,保留,淘汰,综合得分未进入前30,6.62,58.63,1.9,21.12951277,1.07,1.87,13.066,44.958165,1.721063,8.278774,7.4083643088999995,0.3506169,0.0,49,10,59,一致,20260804135713,待评,未进入30家初评队列
,462,603328,依顿电子,SH,元件,通过,保留,淘汰,综合得分未进入前30,9.82,65.07,2.36,98.0470644,3.81,1.28,10.121,19.037543,1.744292,13.161643,8.4806912283,0.08649613,0.0,44,10,54,一致,20260804135712,待评,未进入30家初评队列
,249,603337,杰克科技,SH,专用设备,通过,保留,淘汰,综合得分未进入前30,46.12,21.4,4.25,219.71018757,-0.41,1.68,16.04,29.376516,1.396557,10.48737,24.3516818489,0.11083547,0.0,47,19,66,一致,20260804135711,待评,未进入30家初评队列
,173,603339,四方科技,SH,通用设备,通过,保留,淘汰,综合得分未进入前30,13.22,23.7,1.47,40.90812334,0.99,2.07,10.231,23.321369,1.221664,13.311464,7.8519557209,0.19194124,0.0,46,24,70,一致,20260804135709,待评,未进入30家初评队列
,238,603345,安井食品,SH,食品加工,通过,保留,淘汰,综合得分未进入前30,86.02,12.73,1.83,286.69513931,-0.59,2.32,14.08,22.436796,1.30227,7.896391,31.1748120635,0.10873854,0.0,42,25,67,一致,20260804135712,待评,未进入30家初评队列
,391,603351,威尔药业,SH,化学制药,通过,保留,淘汰,综合得分未进入前30,23.88,21.49,1.84,32.34286472,0.67,0.93,12.373,27.943095,1.039532,12.139931,0.3150312484,0.00974036,0.0,37,22,59,一致,20260804135713,待评,未进入30家初评队列
,,603355,莱克电气,SH,小家电,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,27.94,230.74,2.83,160.20708883,-1.45,0.43,17.35,23.142329,1.137608,8.919956,30.770193491399997,0.19206512,0.0,45,10,55,一致,20260804135705,待评,未进入30家初评队列
,,603360,百傲化学,SH,农化制品,通过,周期边界复核排除,淘汰,周期边界复核：行业名称命中油气、燃气、建材、农化等周期关键词,13.43,119.58,6.73,94.84583673,4.51,1.15,22.662,46.476214,1.193584,27.26692,12.164571168699998,0.12825625,0.0,49,4,53,一致,20260804135713,待评,未进入30家初评队列
,68,603365,水星家纺,SH,服装家纺,通过,保留,淘汰,综合得分未进入前30,17.79,11.11,1.54,46.69809177,-2.63,0.84,15.299,40.610518,1.117917,9.497678,16.806523831099998,0.35989744,0.0,48,28,76,一致,20260804135712,待评,未进入30家初评队列
,200,603367,辰欣药业,SH,化学制药,通过,保留,淘汰,综合得分未进入前30,14.67,12.7,1.06,66.41903072,0.62,2.52,9.686,55.741174,0.906338,11.383261,17.099194698199998,0.25744421,0.0,42,27,69,一致,20260804135714,待评,未进入30家初评队列
,42,603369,今世缘,SH,白酒Ⅱ,通过,保留,淘汰,行业分散上限：同一细分行业最多入选3家,27.65,6.22,2.1,344.74021023,-2.23,0.77,21.15,75.707273,0.982679,30.071042,54.1273223784,0.15700902,0.0,50,28,78,一致,20260804135714,待评,未进入30家初评队列
,465,603380,易德龙,SH,消费电子,通过,保留,淘汰,综合得分未进入前30,31.23,41.03,3.3,50.10578676,5.22,1.37,18.544,24.678234,1.187428,10.595556,2.6611927695,0.05311149,0.0,43,11,54,一致,20260804135713,待评,未进入30家初评队列
,363,603383,顶点软件,SH,软件开发,通过,保留,淘汰,综合得分未进入前30,30.43,33.64,4.38,62.49602604,-0.69,2.17,12.896,68.741252,1.100217,33.032235,9.2856048874,0.14857913,0.0,45,15,60,一致,20260804135715,待评,未进入30家初评队列
27,27,603387,基蛋生物,SH,医疗器械,通过,保留,入选30家,综合得分靠前，且满足估值可比门槛与行业分散上限,9.02,14.99,1.66,45.74524723,1.35,1.48,20.331,67.207356,1.382667,29.223821,11.0198184698,0.24089537,0.0,54,25,79,一致,20260804135713,3/5,体外诊断产品注册、渠道和客户验证
,,603392,万泰生物,SH,医疗器械,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,30.58,-224.88,3.27,386.65131946,-1.1,0.29,22.967,74.997357,1.210852,19.259054,29.6731291493,0.0767439,0.0,49,7,56,一致,20260804135712,待评,未进入30家初评队列
,,603393,新天然气,SH,燃气Ⅱ,通过,周期边界复核排除,淘汰,周期边界复核：行业名称命中油气、燃气、建材、农化等周期关键词,25.74,18.8,1.16,109.11734957,-1.94,0.98,17.766,48.228928,2.022998,25.215022,8.5723780778,0.07856109,0.0,49,24,73,一致,20260804135712,待评,未进入30家初评队列
,202,603402,陕西旅游,SH,旅游及景区,通过,保留,淘汰,综合得分未进入前30,65.39,39.91,2.36,65.7387471,-0.98,4.35,27.459,48.684718,1.324912,18.041413,14.268971009500001,0.21705572,0.0,54,14,68,一致,20260804135712,待评,未进入30家初评队列
,65,603408,建霖家居,SH,家居用品,通过,保留,淘汰,综合得分未进入前30,10.38,12.31,1.41,46.4580774,-2.17,0.87,22.428,24.940592,1.304972,9.355742,9.592634182000001,0.20647936,0.0,49,27,76,一致,20260804135714,待评,未进入30家初评队列
,,603429,*ST集友,SH,包装印刷,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,7.74,-229.19,3.22,40.59517499,1.31,0.36,12.546,31.175528,2.159702,17.204492,4.743765670899999,0.11685541,0.0,47,7,54,一致,20260804135706,待评,未进入30家初评队列
,112,603439,三力制药,SH,中药Ⅱ,通过,保留,淘汰,综合得分未进入前30,10.55,23.98,2.9,42.60514279,-0.66,1.52,17.617,71.040671,1.473866,13.991057,6.7092015898,0.15747398,0.0,51,22,73,一致,20260804135715,待评,未进入30家初评队列
,46,603444,吉比特,SH,游戏Ⅱ,通过,保留,淘汰,综合得分未进入前30,391.96,13.64,5.13,282.37229948,1.81,2.65,34.326,88.782591,1.356028,34.774723,92.5545550202,0.32777491,0.0,58,19,77,一致,20260804135712,待评,未进入30家初评队列
,132,603456,九洲药业,SH,医疗服务,通过,保留,淘汰,综合得分未进入前30,15.76,17.93,1.56,138.95750041,6.92,4.08,9.971,35.255762,1.570176,12.616694,23.0736054848,0.16604793,-0.008698,47,25,72,一致,20260804135712,待评,未进入30家初评队列
,187,603486,科沃斯,SH,小家电,通过,保留,淘汰,综合得分未进入前30,60.15,21.5,3.98,348.02688347,-1.25,0.67,22.046,48.588687,1.331512,7.396835,54.689049516800004,0.1571403,0.0,50,19,69,一致,20260804135713,待评,未进入30家初评队列
,185,603489,八方股份,SH,电机Ⅱ,通过,保留,淘汰,综合得分未进入前30,26.37,34.56,2.26,61.86876106,-1.2,1.02,27.884,28.253506,1.760643,17.303233,4.6325645178,0.07487728,0.0,51,18,69,一致,20260804135710,待评,未进入30家初评队列
,,603496,恒为科技,SH,计算机设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,25.94,356.98,5.98,83.06227763,8.13,6.4,9.262,37.119621,0.901241,12.957493,0.0547735824,0.00065943,0.0,34,4,38,一致,20260804135711,待评,未进入30家初评队列
,522,603501,豪威集团,SH,半导体,通过,保留,淘汰,综合得分未进入前30,87.92,54.96,3.38,1105.59665782,-0.34,1.43,14.915,29.417329,2.899117,8.390079,86.1211194017,0.0778956,0.0,42,7,49,一致,20260804135715,待评,未进入30家初评队列
,213,603515,欧普照明,SH,照明设备Ⅱ,通过,保留,淘汰,综合得分未进入前30,17.52,24.81,2.0,130.04741202,-1.41,0.15,17.08,37.320405,0.954763,10.979533,28.341228864899996,0.21792997,0.0,46,22,68,一致,20260804135709,待评,未进入30家初评队列
,,603516,淳中科技,SH,计算机设备,通过,保留,淘汰,当前 PE/PB 缺失、为负或超出本轮可比估值上限,94.98,2822.84,11.47,193.06421139,4.06,1.96,15.54,50.147345,2.011942,29.300221,2.4882925782,0.01288842,0.0,47,0,47,一致,20260804135710,待评,未进入30家初评队列
,128,603517,ST绝味,SH,休闲食品,通过,保留,淘汰,综合得分未进入前30,10.76,22.85,1.08,65.20580831,-0.37,0.5,14.047,28.447538,1.650449,8.998356,21.4271911021,0.32860863,0.0,48,24,72,一致,20260804135713,待评,未进入30家初评队列
